title,journal,year,volume,issue,theory,quant,hypo_testing,hypo_explicit,table,hypo,var,coef,se,t-value,z-value,OR,95% CI (lb),95% CI (ub),99.9% CI (lb),99.9% CI (ub),test,test_type,should_be_test_type,note
THE INFLUENCE OF EARLY SCHOOL PUNISHMENT AND THERAPY/MEDICATION ON SOCIAL CONTROL EXPERIENCES DURING YOUNG ADULTHOOD ,crim,2016,54,1,0,1,1,1,4,1,Therapy/Medication Only ,0.213,0.213,,,,,,,,Multinomial Growth„Curve Models ,2,1,
THE INFLUENCE OF EARLY SCHOOL PUNISHMENT AND THERAPY/MEDICATION ON SOCIAL CONTROL EXPERIENCES DURING YOUNG ADULTHOOD ,crim,2016,54,1,0,1,1,1,4,1,Therapy/Medication _ School Punishment ,-0.14,0.364,,,,,,,,Multinomial Growth„Curve Models ,2,1,
THE INFLUENCE OF EARLY SCHOOL PUNISHMENT AND THERAPY/MEDICATION ON SOCIAL CONTROL EXPERIENCES DURING YOUNG ADULTHOOD ,crim,2016,54,1,0,1,1,1,4,0,Externalizing behavior symptoms,0.084,0.024,,,,,,,,Multinomial Growth„Curve Models ,2,1,
THE INFLUENCE OF EARLY SCHOOL PUNISHMENT AND THERAPY/MEDICATION ON SOCIAL CONTROL EXPERIENCES DURING YOUNG ADULTHOOD ,crim,2016,54,1,0,1,1,1,4,1,School Punishment Only,0.623,0.179,,,,,,,,Multinomial Growth„Curve Models ,2,1,
THE INFLUENCE OF EARLY SCHOOL PUNISHMENT AND THERAPY/MEDICATION ON SOCIAL CONTROL EXPERIENCES DURING YOUNG ADULTHOOD ,crim,2016,54,1,0,1,1,1,4,1,Therapy/Medication Only ,-0.049,0.371,,,,,,,,Multinomial Growth„Curve Models ,2,1,
THE INFLUENCE OF EARLY SCHOOL PUNISHMENT AND THERAPY/MEDICATION ON SOCIAL CONTROL EXPERIENCES DURING YOUNG ADULTHOOD ,crim,2016,54,1,0,1,1,1,4,1,Therapy/Medication _ School Punishment ,0.409,0.415,,,,,,,,Multinomial Growth„Curve Models ,2,1,
THE INFLUENCE OF EARLY SCHOOL PUNISHMENT AND THERAPY/MEDICATION ON SOCIAL CONTROL EXPERIENCES DURING YOUNG ADULTHOOD ,crim,2016,54,1,0,1,1,1,4,0,Externalizing behavior symptoms,0.039,0.026,,,,,,,,Multinomial Growth„Curve Models ,2,1,
THE INFLUENCE OF EARLY SCHOOL PUNISHMENT AND THERAPY/MEDICATION ON SOCIAL CONTROL EXPERIENCES DURING YOUNG ADULTHOOD ,crim,2016,54,1,0,1,1,1,4,1,School Punishment Only,0.847,0.219,,,,,,,,Multinomial Growth„Curve Models ,2,1,
THE INFLUENCE OF EARLY SCHOOL PUNISHMENT AND THERAPY/MEDICATION ON SOCIAL CONTROL EXPERIENCES DURING YOUNG ADULTHOOD ,crim,2016,54,1,0,1,1,1,4,1,Therapy/Medication Only ,0.45,0.384,,,,,,,,Multinomial Growth„Curve Models ,2,1,
THE INFLUENCE OF EARLY SCHOOL PUNISHMENT AND THERAPY/MEDICATION ON SOCIAL CONTROL EXPERIENCES DURING YOUNG ADULTHOOD ,crim,2016,54,1,0,1,1,1,4,1,Therapy/Medication _ School Punishment ,-0.046,0.51,,,,,,,,Multinomial Growth„Curve Models ,2,1,
THE INFLUENCE OF EARLY SCHOOL PUNISHMENT AND THERAPY/MEDICATION ON SOCIAL CONTROL EXPERIENCES DURING YOUNG ADULTHOOD ,crim,2016,54,1,0,1,1,1,4,0,Externalizing behavior symptoms,0.024,0.034,,,,,,,,Multinomial Growth„Curve Models ,2,1,
THE INFLUENCE OF EARLY SCHOOL PUNISHMENT AND THERAPY/MEDICATION ON SOCIAL CONTROL EXPERIENCES DURING YOUNG ADULTHOOD ,crim,2016,54,1,0,1,1,1,4,1,School Punishment Only,0.197,0.218,,,,,,,,Multinomial Growth„Curve Models ,2,1,
THE INFLUENCE OF EARLY SCHOOL PUNISHMENT AND THERAPY/MEDICATION ON SOCIAL CONTROL EXPERIENCES DURING YOUNG ADULTHOOD ,crim,2016,54,1,0,1,1,1,4,1,Therapy/Medication Only ,1.725,0.193,,,,,,,,Multinomial Growth„Curve Models ,2,1,
THE INFLUENCE OF EARLY SCHOOL PUNISHMENT AND THERAPY/MEDICATION ON SOCIAL CONTROL EXPERIENCES DURING YOUNG ADULTHOOD ,crim,2016,54,1,0,1,1,1,4,1,Therapy/Medication _ School Punishment ,-0.392,0.341,,,,,,,,Multinomial Growth„Curve Models ,2,1,
THE INFLUENCE OF EARLY SCHOOL PUNISHMENT AND THERAPY/MEDICATION ON SOCIAL CONTROL EXPERIENCES DURING YOUNG ADULTHOOD ,crim,2016,54,1,0,1,1,1,4,0,Externalizing behavior symptoms,0.064,0.021,,,,,,,,Multinomial Growth„Curve Models ,2,1,
THE INFLUENCE OF EARLY SCHOOL PUNISHMENT AND THERAPY/MEDICATION ON SOCIAL CONTROL EXPERIENCES DURING YOUNG ADULTHOOD ,crim,2016,54,1,0,1,1,1,4,1,School Punishment Only,-0.231,0.204,,,,,,,,Multinomial Growth„Curve Models ,2,1,
THE INFLUENCE OF EARLY SCHOOL PUNISHMENT AND THERAPY/MEDICATION ON SOCIAL CONTROL EXPERIENCES DURING YOUNG ADULTHOOD ,crim,2016,54,1,0,1,1,1,4,1,Therapy/Medication Only ,0.88,0.309,,,,,,,,Multinomial Growth„Curve Models ,2,1,
THE INFLUENCE OF EARLY SCHOOL PUNISHMENT AND THERAPY/MEDICATION ON SOCIAL CONTROL EXPERIENCES DURING YOUNG ADULTHOOD ,crim,2016,54,1,0,1,1,1,4,1,Therapy/Medication _ School Punishment ,0.492,0.39,,,,,,,,Multinomial Growth„Curve Models ,2,1,
THE INFLUENCE OF EARLY SCHOOL PUNISHMENT AND THERAPY/MEDICATION ON SOCIAL CONTROL EXPERIENCES DURING YOUNG ADULTHOOD ,crim,2016,54,1,0,1,1,1,4,0,Externalizing behavior symptoms,0.002,0.034,,,,,,,,Multinomial Growth„Curve Models ,2,1,
THE INFLUENCE OF EARLY SCHOOL PUNISHMENT AND THERAPY/MEDICATION ON SOCIAL CONTROL EXPERIENCES DURING YOUNG ADULTHOOD ,crim,2016,54,1,0,1,1,1,4,1,School Punishment Only,-0.358,0.279,,,,,,,,Multinomial Growth„Curve Models ,2,1,
THE INFLUENCE OF EARLY SCHOOL PUNISHMENT AND THERAPY/MEDICATION ON SOCIAL CONTROL EXPERIENCES DURING YOUNG ADULTHOOD ,crim,2016,54,1,0,1,1,1,4,1,Therapy/Medication Only ,0.91,0.329,,,,,,,,Multinomial Growth„Curve Models ,2,1,
THE INFLUENCE OF EARLY SCHOOL PUNISHMENT AND THERAPY/MEDICATION ON SOCIAL CONTROL EXPERIENCES DURING YOUNG ADULTHOOD ,crim,2016,54,1,0,1,1,1,4,1,Therapy/Medication _ School Punishment ,0.096,0.492,,,,,,,,Multinomial Growth„Curve Models ,2,1,
THE INFLUENCE OF EARLY SCHOOL PUNISHMENT AND THERAPY/MEDICATION ON SOCIAL CONTROL EXPERIENCES DURING YOUNG ADULTHOOD ,crim,2016,54,1,0,1,1,1,4,0,Externalizing behavior symptoms,0.076,0.038,,,,,,,,Multinomial Growth„Curve Models ,2,1,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,Time,0.041,0.011,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,Other case,-0.048,0.13,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,Time x other case,-0.012,0.017,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 1 (Within-Person),0.296,0.014,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 2 Initial Status    (Intercept),0.357,0.062,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 2 Rate of Change     (Slope),0.004,0.001,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 2 Covariance,-0.026,0.014,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,Time,0.037,0.01,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,Other case,0.076,0.151,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,Time x other case,-0.03,0.016,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 1 (Within-Person),0.3,0.014,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 2 Initial Status    (Intercept),0.52,0.084,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 2 Rate of Change     (Slope),0.003,0.001,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 2 Covariance,-0.006,0.006,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,Time,0.06,0.012,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,Other case,0.16,0.149,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,Time x other case,-0.034,0.019,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 1 (Within-Person),0.346,0.016,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 2 Initial Status    (Intercept),0.478,0.081,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 2 Rate of Change     (Slope),0.005,0.001,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 2 Covariance,-0.021,0.008,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,Time,0.046,0.006,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,Other case,-0.039,0.079,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,Time x other case,-0.008,0.01,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 1 (Within-Person),0.114,0.005,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 2 Initial Status    (Intercept),0.128,0.022,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 2 Rate of Change     (Slope),0.001,0,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 2 Covariance,-0.006,0.002,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,Time,0.014,0.008,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,Other case,0.091,0.09,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,Time x other case,-0.015,0.012,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 1 (Within-Person),0.223,0.01,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 2 Initial Status    (Intercept),0.147,0.03,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 2 Rate of Change     (Slope),0.001,0.001,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 2 Covariance,-0.002,0.003,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,Time,0.046,0.008,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,Other case,-0.002,0.087,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,Time x other case,-0.022,0.012,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 1 (Within-Person),0.134,0.006,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 2 Initial Status    (Intercept),0.159,0.028,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 2 Rate of Change     (Slope),0.002,0.001,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 2 Covariance,-0.009,0.003,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,Time,-0.031,0.005,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,Other case,-0.021,0.059,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,Time x other case,0.014,0.008,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 1 (Within-Person),0.04,0.001,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 2 Initial Status    (Intercept),0.082,0.013,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 2 Rate of Change     (Slope),0.001,0,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 2 Covariance,-0.006,0.001,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,Time,-0.156,0.03,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,Other case,-0.31,0.425,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,Time x other case,0.044,0.047,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 1 (Within-Person),2.334,0.114,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 2 Initial Status    (Intercept),4.084,0.662,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 2 Rate of Change     (Slope),0.028,0.008,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 2 Covariance,-0.128,0.057,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,Time,0.017,0.01,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,Other case,-0.165,0.117,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,Time x other case,0.01,0.016,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 1 (Within-Person),0.212,0.01,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 2 Initial Status    (Intercept),0.299,0.05,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 2 Rate of Change     (Slope),0.004,0.001,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 2 Covariance,-0.028,0.006,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,Time,-0.031,0.008,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,Other case,-0.045,0.088,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,Time x other case,0.022,0.012,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 1 (Within-Person),0.136,0.006,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 2 Initial Status    (Intercept),0.162,0.028,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 2 Rate of Change     (Slope),0.002,0.001,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 2 Covariance,-0.007,0.003,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,Time,0.027,0.037,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,Other case,-0.579,0.422,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,Time x other case,0.004,0.058,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 1 (Within-Person),4.054,0.199,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 2 Initial Status    (Intercept),3.344,0.655,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 2 Rate of Change     (Slope),0.038,0.0129,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,   Level 2 Covariance,-0.099,0.074,,,,,,,,negative binomial ,2,2,
DIFFERENTIATING SERIOUS ADOLESCENT OFFENDERS WHO EXIT THE JUSTICE SYSTEM FROM THOSE WHO DO NOT ,crim,2016,54,1,0,1,1,0,AppendixB,1,Time,-0.009,0.009,,,,,,,,negative binomial ,2,2,
